protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT870_1_Q9P2N5	Q9P2N5	RBM27_HUMAN	RNA-binding protein 27	leading protein	1	1	1
PRT870_1_Q9UJX2	Q9UJX2	CDC23_HUMAN	Cell division cycle protein 23 homolog	leading protein	1	1	1
PRT870_1_O00712	O00712	NFIB_HUMAN	Nuclear factor 1 B-type	leading protein	1	2	1
PRT870_1_Q92552	Q92552	RT27_HUMAN	28S ribosomal protein S27, mitochondrial	leading protein	1	2	1
PRT870_1_P08048	P08048	ZFY_HUMAN	Zinc finger Y-chromosomal protein	leading protein	1	1	0
PRT870_1_P40763	P40763	STAT3_HUMAN	Signal transducer and activator of transcription 3	leading protein	1	1	1
PRT870_1_A6NKF1	A6NKF1	SAC31_HUMAN	SAC3 domain-containing protein 1	leading protein	1	4	1
PRT870_1_P37275	P37275	ZEB1_HUMAN	Zinc finger E-box-binding homeobox 1	leading protein	1	3	1
PRT870_1_P52292	P52292	IMA1_HUMAN	Importin subunit alpha-1	leading protein	1	8	1
PRT870_1_O95453	O95453	PARN_HUMAN	Poly(A)-specific ribonuclease PARN	leading protein	1	7	1
PRT870_1_Q8WWQ0	Q8WWQ0	PHIP_HUMAN	PH-interacting protein	leading protein	1	3	1
PRT870_1_Q9BWW4	Q9BWW4	SSBP3_HUMAN	Single-stranded DNA-binding protein 3	leading protein	1	2	1
PRT870_1_Q00536	Q00536	CDK16_HUMAN	Cyclin-dependent kinase 16	leading protein	1	1	1
PRT870_1_Q8TAQ2	Q8TAQ2	SMRC2_HUMAN	SWI/SNF complex subunit SMARCC2	leading protein	1	1	1
PRT870_1_Q96QD8	Q96QD8	S38A2_HUMAN	Sodium-coupled neutral amino acid transporter 2	leading protein	1	4	1
PRT870_1_P28290	P28290	ITPI2_HUMAN	Protein ITPRID2	leading protein	1	2	1
PRT870_1_P15291	P15291	B4GT1_HUMAN	Beta-1,4-galactosyltransferase 1	leading protein	1	1	1
PRT870_1_Q9BTU6	Q9BTU6	P4K2A_HUMAN	Phosphatidylinositol 4-kinase type 2-alpha	leading protein	1	12	1
PRT870_1_O43159	O43159	RRP8_HUMAN	Ribosomal RNA-processing protein 8	leading protein	1	3	1
PRT870_1_Q96S82	Q96S82	UBL7_HUMAN	Ubiquitin-like protein 7	leading protein	1	14	1
PRT870_1_Q96MH2	Q96MH2	HEXI2_HUMAN	Protein HEXIM2	leading protein	1	6	1
PRT870_1_Q9NQB0	Q9NQB0	TF7L2_HUMAN	Transcription factor 7-like 2	leading protein	1	2	1
PRT870_1_Q05655	Q05655	KPCD_HUMAN	Protein kinase C delta type	leading protein	1	3	1
PRT870_1_Q9Y3T9	Q9Y3T9	NOC2L_HUMAN	Nucleolar complex protein 2 homolog	leading protein	1	15	1
PRT870_1_Q96AE4	Q96AE4	FUBP1_HUMAN	Far upstream element-binding protein 1	leading protein	1	4	1
PRT870_1_P51114	P51114	FXR1_HUMAN	Fragile X mental retardation syndrome-related protein 1	leading protein	1	2	1
PRT870_1_Q9UKM9	Q9UKM9	RALY_HUMAN	RNA-binding protein Raly	leading protein	1	12	1
PRT870_1_Q9UMZ2	Q9UMZ2	SYNRG_HUMAN	Synergin gamma	leading protein	1	3	1
PRT870_1_Q14166	Q14166	TTL12_HUMAN	Tubulin--tyrosine ligase-like protein 12	leading protein	1	9	1
PRT870_1_O43318	O43318	M3K7_HUMAN	Mitogen-activated protein kinase kinase kinase 7	leading protein	1	2	1
PRT870_1_A3KN83	A3KN83	SBNO1_HUMAN	Protein strawberry notch homolog 1	leading protein	1	1	1
PRT870_1_P54278	P54278	PMS2_HUMAN	Mismatch repair endonuclease PMS2	leading protein	1	3	1
PRT870_1_Q9H9J4	Q9H9J4	UBP42_HUMAN	Ubiquitin carboxyl-terminal hydrolase 42	leading protein	1	2	1
PRT870_1_Q13017	Q13017	RHG05_HUMAN	Rho GTPase-activating protein 5	leading protein	1	1	1
PRT870_1_Q15020	Q15020	SART3_HUMAN	Squamous cell carcinoma antigen recognized by T-cells 3	leading protein	1	10	1
PRT870_1_Q96IF1	Q96IF1	AJUBA_HUMAN	LIM domain-containing protein ajuba	leading protein	1	3	1
PRT870_1_A4D2H0	A4D2H0	CTGEF_HUMAN	cTAGE family member 15	leading protein	1	3	0
PRT870_1_Q9NRR5	Q9NRR5	UBQL4_HUMAN	Ubiquilin-4	leading protein	1	3	1
PRT870_1_P49759	P49759	CLK1_HUMAN	Dual specificity protein kinase CLK1	leading protein	1	1	1
PRT870_1_Q8WVB6	Q8WVB6	CTF18_HUMAN	Chromosome transmission fidelity protein 18 homolog	leading protein	1	11	1
PRT870_1_Q9Y2U8	Q9Y2U8	MAN1_HUMAN	Inner nuclear membrane protein Man1	leading protein	1	2	1
PRT870_1_P61244	P61244	MAX_HUMAN	Protein max	leading protein	1	6	1
PRT870_1_O75533	O75533	SF3B1_HUMAN	Splicing factor 3B subunit 1	leading protein	1	1	1
PRT870_1_O60502	O60502	OGA_HUMAN	Protein O-GlcNAcase	leading protein	1	4	1
PRT870_1_P52272	P52272	HNRPM_HUMAN	Heterogeneous nuclear ribonucleoprotein M	leading protein	1	1	1
PRT870_1_Q15054	Q15054	DPOD3_HUMAN	DNA polymerase delta subunit 3	leading protein	1	3	1
PRT870_1_Q96P48	Q96P48	ARAP1_HUMAN	Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1	leading protein	1	1	1
PRT870_1_Q9Y4R8	Q9Y4R8	TELO2_HUMAN	Telomere length regulation protein TEL2 homolog	leading protein	1	1	1
PRT870_1_P31947	P31947	1433S_HUMAN	14-3-3 protein sigma	leading protein	1	4	1
PRT870_1_Q96GM8	Q96GM8	TOE1_HUMAN	Target of EGR1 protein 1	leading protein	1	6	1
PRT870_1_P55884	P55884	EIF3B_HUMAN	Eukaryotic translation initiation factor 3 subunit B	leading protein	1	46	1
PRT870_1_Q9UJX6	Q9UJX6	ANC2_HUMAN	Anaphase-promoting complex subunit 2	leading protein	1	7	1
PRT870_1_O43768	O43768	ENSA_HUMAN	Alpha-endosulfine	leading protein	1	4	1
PRT870_1_P09874	P09874	PARP1_HUMAN	Poly [ADP-ribose] polymerase 1	leading protein	1	3	1
PRT870_1_Q9NZM5	Q9NZM5	NOP53_HUMAN	Ribosome biogenesis protein NOP53	leading protein	1	2	1
PRT870_1_P33992	P33992	MCM5_HUMAN	DNA replication licensing factor MCM5	leading protein	1	1	1
PRT870_1_Q15154	Q15154	PCM1_HUMAN	Pericentriolar material 1 protein	leading protein	1	5	1
PRT870_1_Q9UQE7	Q9UQE7	SMC3_HUMAN	Structural maintenance of chromosomes protein 3	leading protein	1	2	1
PRT870_1_Q5T4S7	Q5T4S7	UBR4_HUMAN	E3 ubiquitin-protein ligase UBR4	leading protein	1	2	1
PRT870_1_Q7L014	Q7L014	DDX46_HUMAN	Probable ATP-dependent RNA helicase DDX46	leading protein	1	7	1
PRT870_1_P17096	P17096	HMGA1_HUMAN	High mobility group protein HMG-I/HMG-Y	leading protein	1	9	1
PRT870_1_Q71U36	Q71U36	TBA1A_HUMAN	Tubulin alpha-1A chain	spectrum same-set protein	5	22	0
PRT870_1_Q5VTE0	Q5VTE0	EF1A3_HUMAN	Putative elongation factor 1-alpha-like 3	spectrum same-set protein	3	18	0
PRT870_1_Q99613	Q99613	EIF3C_HUMAN	Eukaryotic translation initiation factor 3 subunit C	spectrum same-set protein	2	23	0
PRT870_1_Q8NHW5	Q8NHW5	RLA0L_HUMAN	60S acidic ribosomal protein P0-like	spectrum same-set protein	2	68	0
PRT870_1_P42167	P42167	LAP2B_HUMAN	Lamina-associated polypeptide 2, isoforms beta/gamma	spectrum same-set protein	2	39	0
PRT870_1_Q6NXS1	Q6NXS1	IPP2B_HUMAN	Protein phosphatase inhibitor 2 family member B	spectrum same-set protein	2	25	0
PRT870_1_Q9UQ88	Q9UQ88	CD11A_HUMAN	Cyclin-dependent kinase 11A	spectrum same-set protein	2	7	0
PRT870_1_Q13885	Q13885	TBB2A_HUMAN	Tubulin beta-2A chain	spectrum same-set protein	1	3	0
PRT870_1_Q93077	Q93077	H2A1C_HUMAN	Histone H2A type 1-C	spectrum same-set protein	1	7	0
PRT870_1_Q96PC5	Q96PC5	MIA2_HUMAN	Melanoma inhibitory activity protein 2	spectrum same-set protein	1	3	0
PRT870_1_Q8IX94	Q8IX94	CTGE4_HUMAN	cTAGE family member 4	spectrum same-set protein	1	3	0
PRT870_1_P06899	P06899	H2B1J_HUMAN	Histone H2B type 1-J	spectrum same-set protein	1	3	0
PRT870_1_Q13765	Q13765	NACA_HUMAN	Nascent polypeptide-associated complex subunit alpha	spectrum same-set protein	1	129	0
PRT870_1_Q00526	Q00526	CDK3_HUMAN	Cyclin-dependent kinase 3	spectrum same-set protein	1	6	0
PRT870_1_P19105	P19105	ML12A_HUMAN	Myosin regulatory light chain 12A	spectrum same-set protein	1	5	0
PRT870_1_Q99878	Q99878	H2A1J_HUMAN	Histone H2A type 1-J	spectrum same-set protein	1	7	0
PRT870_1_Q5QNW6	Q5QNW6	H2B2F_HUMAN	Histone H2B type 2-F	spectrum same-set protein	1	3	0
PRT870_1_Q7L7L0	Q7L7L0	H2A3_HUMAN	Histone H2A type 3	spectrum same-set protein	1	7	0
PRT870_1_Q93079	Q93079	H2B1H_HUMAN	Histone H2B type 1-H	spectrum same-set protein	1	3	0
PRT870_1_P58876	P58876	H2B1D_HUMAN	Histone H2B type 1-D	spectrum same-set protein	1	3	0
PRT870_1_Q9NZB2	Q9NZB2	F120A_HUMAN	Constitutive coactivator of PPAR-gamma-like protein 1	spectrum same-set protein	1	1	0
PRT870_1_P16104	P16104	H2AX_HUMAN	Histone H2AX	spectrum same-set protein	1	7	0
PRT870_1_P0C0S8	P0C0S8	H2A1_HUMAN	Histone H2A type 1	spectrum same-set protein	1	7	0
PRT870_1_Q9Y2K5	Q9Y2K5	R3HD2_HUMAN	R3H domain-containing protein 2	spectrum same-set protein	1	2	0
PRT870_1_P33778	P33778	H2B1B_HUMAN	Histone H2B type 1-B	spectrum same-set protein	1	3	0
PRT870_1_P0CG41	P0CG41	CTGE8_HUMAN	cTAGE family member 8	spectrum same-set protein	1	3	0
PRT870_1_Q13509	Q13509	TBB3_HUMAN	Tubulin beta-3 chain	spectrum same-set protein	1	3	0
PRT870_1_Q9BVA1	Q9BVA1	TBB2B_HUMAN	Tubulin beta-2B chain	spectrum same-set protein	1	3	0
PRT870_1_Q9BTM1	Q9BTM1	H2AJ_HUMAN	Histone H2A.J	spectrum same-set protein	1	7	0
PRT870_1_P62979	P62979	RS27A_HUMAN	Ubiquitin-40S ribosomal protein S27a	spectrum same-set protein	1	1	0
PRT870_1_Q86UF2	Q86UF2	CTGE6_HUMAN	cTAGE family member 6	spectrum same-set protein	1	3	0
PRT870_1_Q96KK5	Q96KK5	H2A1H_HUMAN	Histone H2A type 1-H	spectrum same-set protein	1	7	0
PRT870_1_P24844	P24844	MYL9_HUMAN	Myosin regulatory light polypeptide 9	spectrum same-set protein	1	5	0
PRT870_1_Q99877	Q99877	H2B1N_HUMAN	Histone H2B type 1-N	spectrum same-set protein	1	3	0
PRT870_1_P23527	P23527	H2B1O_HUMAN	Histone H2B type 1-O	spectrum same-set protein	1	3	0
PRT870_1_P24941	P24941	CDK2_HUMAN	Cyclin-dependent kinase 2	spectrum same-set protein	1	6	0
PRT870_1_P62807	P62807	H2B1C_HUMAN	Histone H2B type 1-C/E/F/G/I	spectrum same-set protein	1	3	0
PRT870_1_Q8IZP2	Q8IZP2	ST134_HUMAN	Putative protein FAM10A4	spectrum same-set protein	1	4	0
PRT870_1_P57053	P57053	H2BFS_HUMAN	Histone H2B type F-S	spectrum same-set protein	1	3	0
PRT870_1_Q99880	Q99880	H2B1L_HUMAN	Histone H2B type 1-L	spectrum same-set protein	1	3	0
PRT870_1_P0CG48	P0CG48	UBC_HUMAN	Polyubiquitin-C	spectrum same-set protein	1	1	0
PRT870_1_Q6FI13	Q6FI13	H2A2A_HUMAN	Histone H2A type 2-A	spectrum same-set protein	1	7	0
PRT870_1_P10696	P10696	PPBN_HUMAN	Alkaline phosphatase, germ cell type	spectrum same-set protein	1	1	0
PRT870_1_A4FU28	A4FU28	CTGE9_HUMAN	cTAGE family member 9	spectrum same-set protein	1	3	0
PRT870_1_P68371	P68371	TBB4B_HUMAN	Tubulin beta-4B chain	spectrum same-set protein	1	3	0
PRT870_1_Q99879	Q99879	H2B1M_HUMAN	Histone H2B type 1-M	spectrum same-set protein	1	3	0
PRT870_1_Q8N257	Q8N257	H2B3B_HUMAN	Histone H2B type 3-B	spectrum same-set protein	1	3	0
PRT870_1_P20671	P20671	H2A1D_HUMAN	Histone H2A type 1-D	spectrum same-set protein	1	7	0
PRT870_1_P55795	P55795	HNRH2_HUMAN	Heterogeneous nuclear ribonucleoprotein H2	spectrum same-set protein	1	8	0
PRT870_1_P62987	P62987	RL40_HUMAN	Ubiquitin-60S ribosomal protein L40	spectrum same-set protein	1	1	0
PRT870_1_Q16778	Q16778	H2B2E_HUMAN	Histone H2B type 2-E	spectrum same-set protein	1	3	0
PRT870_1_Q96QV6	Q96QV6	H2A1A_HUMAN	Histone H2A type 1-A	spectrum same-set protein	1	7	0
PRT870_1_P17010	P17010	ZFX_HUMAN	Zinc finger X-chromosomal protein	spectrum same-set protein	1	1	0
PRT870_1_Q8IUE6	Q8IUE6	H2A2B_HUMAN	Histone H2A type 2-B	spectrum same-set protein	1	7	0
PRT870_1_Q16777	Q16777	H2A2C_HUMAN	Histone H2A type 2-C	spectrum same-set protein	1	7	0
PRT870_1_P50395	P50395	GDIB_HUMAN	Rab GDP dissociation inhibitor beta	spectrum same-set protein	1	5	0
PRT870_1_Q9BZD3	Q9BZD3	GCOM2_HUMAN	Putative GRINL1B complex locus protein 2	spectrum same-set protein	1	3	0
PRT870_1_P63261	P63261	ACTG_HUMAN	Actin, cytoplasmic 2	spectrum sub-set protein	5	33	0
PRT870_1_Q58FF8	Q58FF8	H90B2_HUMAN	Putative heat shock protein HSP 90-beta 2	spectrum sub-set protein	4	21	0
PRT870_1_Q58FF7	Q58FF7	H90B3_HUMAN	Putative heat shock protein HSP 90-beta-3	spectrum sub-set protein	3	4	0
PRT870_1_P0DPH7	P0DPH7	TBA3C_HUMAN	Tubulin alpha-3C chain	spectrum sub-set protein	3	11	0
PRT870_1_Q6S8J3	Q6S8J3	POTEE_HUMAN	POTE ankyrin domain family member E	spectrum sub-set protein	3	31	0
PRT870_1_P0DPH8	P0DPH8	TBA3D_HUMAN	Tubulin alpha-3D chain	spectrum sub-set protein	3	11	0
PRT870_1_Q6PEY2	Q6PEY2	TBA3E_HUMAN	Tubulin alpha-3E chain	spectrum sub-set protein	3	11	0
PRT870_1_A5A3E0	A5A3E0	POTEF_HUMAN	POTE ankyrin domain family member F	spectrum sub-set protein	2	6	0
PRT870_1_A6NKT7	A6NKT7	RGPD3_HUMAN	RanBP2-like and GRIP domain-containing protein 3	spectrum sub-set protein	2	5	0
PRT870_1_P0DME0	P0DME0	SETLP_HUMAN	Protein SETSIP	spectrum sub-set protein	2	4	0
PRT870_1_Q9BYX7	Q9BYX7	ACTBM_HUMAN	Putative beta-actin-like protein 3	spectrum sub-set protein	2	6	0
PRT870_1_Q58FF6	Q58FF6	H90B4_HUMAN	Putative heat shock protein HSP 90-beta 4	spectrum sub-set protein	2	3	0
PRT870_1_Q9NY65	Q9NY65	TBA8_HUMAN	Tubulin alpha-8 chain	spectrum sub-set protein	2	5	0
PRT870_1_Q7Z3J3	Q7Z3J3	RGPD4_HUMAN	RanBP2-like and GRIP domain-containing protein 4	spectrum sub-set protein	2	5	0
PRT870_1_Q14151	Q14151	SAFB2_HUMAN	Scaffold attachment factor B2	spectrum sub-set protein	2	53	0
PRT870_1_P13929	P13929	ENOB_HUMAN	Beta-enolase	spectrum sub-set protein	2	3	0
PRT870_1_P68366	P68366	TBA4A_HUMAN	Tubulin alpha-4A chain	spectrum sub-set protein	2	5	0
PRT870_1_P09104	P09104	ENOG_HUMAN	Gamma-enolase	spectrum sub-set protein	2	3	0
PRT870_1_P54652	P54652	HSP72_HUMAN	Heat shock-related 70 kDa protein 2	spectrum sub-set protein	2	7	0
PRT870_1_Q01814	Q01814	AT2B2_HUMAN	Plasma membrane calcium-transporting ATPase 2	spectrum sub-set protein	1	1	0
PRT870_1_P48741	P48741	HSP77_HUMAN	Putative heat shock 70 kDa protein 7	spectrum sub-set protein	1	2	0
PRT870_1_P63267	P63267	ACTH_HUMAN	Actin, gamma-enteric smooth muscle	spectrum sub-set protein	1	2	0
PRT870_1_Q99666	Q99666	RGPD5_HUMAN	RANBP2-like and GRIP domain-containing protein 5/6	spectrum sub-set protein	1	3	0
PRT870_1_P0DJD0	P0DJD0	RGPD1_HUMAN	RANBP2-like and GRIP domain-containing protein 1	spectrum sub-set protein	1	2	0
PRT870_1_P62736	P62736	ACTA_HUMAN	Actin, aortic smooth muscle	spectrum sub-set protein	1	2	0
PRT870_1_P17066	P17066	HSP76_HUMAN	Heat shock 70 kDa protein 6	spectrum sub-set protein	1	2	0
PRT870_1_P68133	P68133	ACTS_HUMAN	Actin, alpha skeletal muscle	spectrum sub-set protein	1	2	0
PRT870_1_P68032	P68032	ACTC_HUMAN	Actin, alpha cardiac muscle 1	spectrum sub-set protein	1	2	0
PRT870_1_P34931	P34931	HS71L_HUMAN	Heat shock 70 kDa protein 1-like	spectrum sub-set protein	1	2	0
PRT870_1_Q58FG0	Q58FG0	HS905_HUMAN	Putative heat shock protein HSP 90-alpha A5	spectrum sub-set protein	1	2	0
PRT870_1_P0DMV9	P0DMV9	HS71B_HUMAN	Heat shock 70 kDa protein 1B	spectrum sub-set protein	1	2	0
PRT870_1_P0CG38	P0CG38	POTEI_HUMAN	POTE ankyrin domain family member I	spectrum sub-set protein	1	4	0
PRT870_1_Q12931	Q12931	TRAP1_HUMAN	Heat shock protein 75 kDa, mitochondrial	spectrum sub-set protein	1	1	0
PRT870_1_P05386	P05386	RLA1_HUMAN	60S acidic ribosomal protein P1	spectrum sub-set protein	1	252	0
PRT870_1_A6NMY6	A6NMY6	AXA2L_HUMAN	Putative annexin A2-like protein	spectrum sub-set protein	1	1	0
PRT870_1_Q9H853	Q9H853	TBA4B_HUMAN	Putative tubulin-like protein alpha-4B	spectrum sub-set protein	1	2	0
PRT870_1_Q562R1	Q562R1	ACTBL_HUMAN	Beta-actin-like protein 2	spectrum sub-set protein	1	2	0
PRT870_1_O14715	O14715	RGPD8_HUMAN	RANBP2-like and GRIP domain-containing protein 8	spectrum sub-set protein	1	3	0
PRT870_1_P0DJD1	P0DJD1	RGPD2_HUMAN	RANBP2-like and GRIP domain-containing protein 2	spectrum sub-set protein	1	2	0
PRT870_1_P0DMV8	P0DMV8	HS71A_HUMAN	Heat shock 70 kDa protein 1A	spectrum sub-set protein	1	2	0
PRT870_1_Q32P51	Q32P51	RA1L2_HUMAN	Heterogeneous nuclear ribonucleoprotein A1-like 2	spectrum sub-set protein	1	3	0
